secao  5.748040
receita  5.731754
municipal  5.722878
suporte  5.694825
pedro  5.675142
memorando  5.672832
horario  5.646876
solidos  5.643410
rn  5.619275
vi  5.587467
universitaria  5.566271
reuniao  5.558845
limite  5.544820
cabo  5.543114
ambiente  5.538878
bahia  5.526621
ricardo  5.524994
distribuicao  5.523859
segunda  5.516130
regina  5.514853
ccsa  5.508872
alta  5.496684
melo  5.487618
prazo  5.480932
apresentacao  5.476978
nascimento  5.463065
requisitante  5.456585
incendio  5.428860
anual  5.422895
fita  5.419696
biologia  5.402220
fernando  5.396518
nome  5.374224
vidro  5.315931
lubrificantes  5.312025
armario  5.306610
nr  5.306289
tera  5.299492
cento  5.292358
politica  5.289654
poder  5.281238
atuam  5.279521
inscricoes  5.278682
restauracao  5.253179
rocha  5.244681
oficinas  5.241705
acervo  5.239639
fernandes  5.208843
autoria  5.204639
on  5.203389
pre  5.198299
reitoria  5.186684
ambito  5.160445
cerimonial  5.147306
sousa  5.142463
entrega  5.141412
adequacao  5.132431
xii  5.119151
racao  5.108516
arte  5.099107
ferramentas  5.097696
completo  5.083300
pertencentes  5.080027
data  5.065288
comutado  5.056208
aquisicao  5.040114
vargas  5.019651
estrutura  5.017311
rial  5.016863
licitacao  5.015096
epigrafada  5.012871
medicina  5.009471
divisao  5.003284
relacoes  5.000183
plastico  4.984567
fns  4.982285
tutoria  4.981271
pericias  4.964256
madeira  4.957110
baterias  4.954048
angela  4.952446
florianopolis  4.951978
acesso  4.939637
getulio  4.923510
microcomputador  4.919554
valeria  4.916909
via  4.888937
originais  4.886732
oito  4.851049
rodoviaria  4.844585
reagentes  4.843265
elevador  4.837802
ibama  4.836713
propriedade  4.833764
aposentadoria  4.832015
bomba  4.825838
marcelo  4.821036
micro  4.818039
estrategia  4.817697
mercado  4.796716
espaco  4.795886
acao  4.786288
propria  4.782643
chaves  4.780661
constitui  4.779050
longa  4.766489
inter  4.764447
senado  4.760009
chefe  4.735204
turismo  4.721320
aparecida  4.715485
descritos  4.705907
funcional  4.704314
bruto  4.702373
medicao  4.697971
cordeiro  4.694361
ultrapassa  4.687098
uniao  4.671193
especificado  4.670445
dores  4.666134
revisao  4.660558
relacionados  4.638249
lei8  4.637657
comum  4.628670
carneiro  4.612841
alcool  4.596595
onibus  4.596029
norte  4.593140
farias  4.582213
faz  4.581836
fonseca  4.577211
americano  4.571638
objetivo  4.570199
bom  4.568130
redacao  4.563767
informacoes  4.554011
fevereiro  4.552057
gramado  4.550783
serra  4.545544
plano  4.530009
autocad  4.525306
escolha  4.525131
vieira  4.520824
seis  4.510529
cruz  4.504334
substituicao  4.503635
pensoes  4.491860
marques  4.464805
entos  4.458927
qualificar  4.457153
lavagem  4.453576
compreendendo  4.444945
guimaraes  4.441820
selecao  4.440253
rua  4.435076
fazenda  4.425533
neto  4.423205
site  4.412994
fundamental  4.406354
